Arquivo,Linha,Coluna,Padrão,Match,Severidade,Crítico,Descrição,Sugestão
src/components/audit/AuditLogViewer.tsx,419,34,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/dev/DevFileChangeMonitor.tsx,196,54,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/dev/DevFileChangeMonitor.tsx,200,44,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/dev/DevFileChangeMonitor.tsx,222,39,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/errors/ErrorBoundary.tsx,88,49,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/errors/ErrorBoundary.tsx,88,37,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/components/errors/ErrorBoundary.tsx,101,45,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/errors/SuspenseBoundary.tsx,19,35,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/errors/SuspenseBoundary.tsx,28,48,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/errors/SuspenseBoundary.tsx,40,23,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/AutoSyncPanel.tsx,98,24,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/AutoSyncPanel.tsx,111,110,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/AutoSyncPanel.tsx,138,54,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/AutoSyncPanel.tsx,139,37,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/AutoSyncPanel.tsx,150,54,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/AutoSyncPanel.tsx,151,37,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/AutoSyncPanel.tsx,152,90,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/AutoSyncPanel.tsx,159,57,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/AutoSyncPanel.tsx,160,37,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/AutoSyncPanel.tsx,181,41,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/AutoSyncPanel.tsx,280,54,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/BranchesSection.tsx,46,53,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/BranchesSection.tsx,62,27,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/CacheIndicator.tsx,60,53,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/CacheIndicator.tsx,68,53,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/CacheIndicator.tsx,78,53,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/CacheIndicator.tsx,89,37,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/CommitFilters.tsx,131,98,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/CommitsTable.tsx,88,73,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/CommitsTable.tsx,103,75,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/CommitsTable.tsx,110,27,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/CommitsTable.tsx,112,27,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/ContributorsChart.tsx,65,27,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/FileSelectionModal.tsx,150,54,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/GitHubDashboardCharts.tsx,131,45,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/GitHubDashboardCharts.tsx,131,33,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/components/github/GitHubDashboardCharts.tsx,148,28,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/GitHubDashboardCharts.tsx,154,28,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/GitHubDashboardCharts.tsx,180,45,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/GitHubDashboardCharts.tsx,180,33,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/components/github/GitHubDashboardCharts.tsx,213,45,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/GitHubDashboardCharts.tsx,213,33,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/components/github/GitHubDashboardCharts.tsx,250,45,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/GitHubDashboardCharts.tsx,250,33,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/components/github/GitHubDashboardCharts.tsx,265,44,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/GitHubDashboardCharts.tsx,273,27,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/GitHubDashboardSkeleton.tsx,149,21,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/GitHubDashboardSkeleton.tsx,177,30,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/GitHubDashboardSkeleton.tsx,193,29,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/KpiCard.tsx,30,37,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/LanguagesChart.tsx,84,27,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/ReleasesSection.tsx,55,46,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/ReleasesSection.tsx,66,27,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/SyncHistoryPanel.tsx,37,46,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/SyncHistoryPanel.tsx,75,69,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/SyncHistoryPanel.tsx,81,43,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/github/SyncHistoryPanel.tsx,85,74,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/CreateJamModal.tsx,159,47,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/CreateJamModal.tsx,169,47,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/CreateJamModal.tsx,179,47,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/CreateJamModal.tsx,208,45,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/CreateJamModal.tsx,258,31,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/CreateJamModal.tsx,262,39,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamAISuggestions.tsx,153,77,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamAISuggestions.tsx,177,47,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamAISuggestions.tsx,215,39,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamAddTrackModal.tsx,131,102,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamAddTrackModal.tsx,184,37,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamAddTrackModal.tsx,209,50,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamAddTrackModal.tsx,216,41,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamAddTrackModal.tsx,242,41,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamAddTrackModal.tsx,250,35,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamHeader.tsx,59,54,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamHeader.tsx,68,34,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamHeader.tsx,69,34,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamInviteModal.tsx,72,35,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamInviteModal.tsx,105,39,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamInviteModal.tsx,127,46,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamInviteModal.tsx,130,35,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamNicknameModal.tsx,57,35,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamNicknameModal.tsx,79,35,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamParticipantsList.tsx,69,33,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamPlayer.tsx,55,64,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamPlayer.tsx,62,29,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamPlayer.tsx,72,68,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamPlayer.tsx,95,58,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamPlayer.tsx,126,47,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamPlayer.tsx,134,60,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamPlayer.tsx,137,33,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamQueue.tsx,72,66,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamQueue.tsx,85,45,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamQueue.tsx,94,39,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamQueue.tsx,98,41,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamQueue.tsx,105,40,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamQueue.tsx,114,34,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamQueue.tsx,136,40,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamQueue.tsx,147,49,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamQueue.tsx,148,35,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/jam/JamQueue.tsx,151,35,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/kiosk/KioskRemoteControl.tsx,155,43,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/kiosk/KioskRemoteControl.tsx,155,31,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/components/kiosk/KioskRemoteControl.tsx,306,72,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/AIConfigSection.tsx,346,39,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/AIConfigSection.tsx,367,76,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/AddCustomCommandModal.tsx,81,41,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/AddCustomCommandModal.tsx,123,35,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/AddCustomCommandModal.tsx,176,37,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/AlertConfigSection.tsx,186,49,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/AlertConfigSection.tsx,186,37,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/components/settings/AlertConfigSection.tsx,257,57,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/AlertConfigSection.tsx,257,45,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/components/settings/AlertConfigSection.tsx,295,42,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/AlertConfigSection.tsx,327,57,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/AlertConfigSection.tsx,327,45,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/components/settings/AlertConfigSection.tsx,364,42,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/AlertConfigSection.tsx,396,57,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/AlertConfigSection.tsx,396,45,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/components/settings/AlertConfigSection.tsx,437,42,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/AlertConfigSection.tsx,472,57,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/AlertConfigSection.tsx,472,45,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/components/settings/AlertConfigSection.tsx,498,42,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/AlertConfigSection.tsx,530,57,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/AlertConfigSection.tsx,530,45,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/components/settings/AlertConfigSection.tsx,556,42,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/AlertConfigSection.tsx,588,57,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/AlertConfigSection.tsx,588,45,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/components/settings/AlertConfigSection.tsx,615,42,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/AlertConfigSection.tsx,649,57,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/AlertConfigSection.tsx,649,45,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/components/settings/AlertConfigSection.tsx,700,43,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/AlertConfigSection.tsx,703,55,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/CodeScanSection.tsx,186,32,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/CodeScanSection.tsx,207,39,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/CodeScanSection.tsx,211,39,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/CodeScanSection.tsx,217,39,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/CodeScanSection.tsx,223,39,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/CodeScanSection.tsx,260,100,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/CodeScanSection.tsx,276,110,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/CodeScanSection.tsx,282,112,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/CreateDeployKeyModal.tsx,334,37,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/CreateDeployKeyModal.tsx,342,39,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/CreateDeployKeyModal.tsx,402,37,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/GitHubExportSection.tsx,72,34,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/GitHubExportSection.tsx,84,34,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/GitHubExportSection.tsx,89,36,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/GitHubExportSection.tsx,97,35,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/GitHubExportSection.tsx,134,59,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/GitHubSyncStatus.tsx,99,67,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/GitHubSyncStatus.tsx,149,74,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/GitHubSyncStatus.tsx,178,31,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/GitHubSyncStatus.tsx,182,31,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/GitHubSyncStatus.tsx,186,31,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/GitHubSyncStatus.tsx,190,31,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/GitHubSyncStatus.tsx,207,33,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/KeysManagementSection.tsx,270,47,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/settings/KeysManagementSection.tsx,273,47,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
